uf_codigo_ibge, ano, esfera, poder,quantidade_de_vinculos
51,2012,Estadual,Judiciário,9064
51,2012,Estadual,Legislativo,2883
51,2012,Federal,Executivo,8584
51,2012,Federal,Judiciário,1960
51,2012,Federal,Legislativo,0
51,2012,Municipal,Executivo,122256
51,2012,Municipal,Legislativo,2845
51,2013,Estadual,Executivo,99169
51,2013,Estadual,Judiciário,5837
51,2013,Estadual,Legislativo,2512
51,2013,Federal,Executivo,9067
51,2013,Federal,Judiciário,1919
51,2013,Federal,Legislativo,0
51,2013,Municipal,Executivo,127072
51,2013,Municipal,Legislativo,3002
51,2014,Estadual,Executivo,112475
51,2014,Estadual,Judiciário,5573
51,2014,Estadual,Legislativo,1770
51,2014,Federal,Executivo,9407
51,2014,Federal,Judiciário,1984
51,2014,Federal,Legislativo,0
51,2014,Municipal,Executivo,124347
51,2014,Municipal,Legislativo,2504
51,2015,Estadual,Executivo,109932
51,2015,Estadual,Judiciário,5629
51,2015,Estadual,Legislativo,2573
51,2015,Federal,Executivo,8809
51,2015,Federal,Judiciário,1902
51,2015,Federal,Legislativo,0
51,2015,Municipal,Executivo,127530
51,2015,Municipal,Legislativo,2781
51,2016,Estadual,Executivo,104701
51,2016,Estadual,Judiciário,6224
51,2016,Estadual,Legislativo,2428
51,2016,Federal,Executivo,9171
51,2016,Federal,Judiciário,2036
51,2016,Federal,Legislativo,0
51,2016,Municipal,Executivo,124913
51,2016,Municipal,Legislativo,2862
51,2017,Estadual,Executivo,113881
51,2017,Estadual,Judiciário,6473
51,2017,Estadual,Legislativo,2774
51,2017,Federal,Executivo,9217
51,2017,Federal,Judiciário,1889
51,2017,Federal,Legislativo,0
51,2017,Municipal,Executivo,122269
51,2017,Municipal,Legislativo,3236
51,2018,Estadual,Executivo,108969
51,2018,Estadual,Judiciário,7054
51,2018,Estadual,Legislativo,2323
51,2018,Federal,Executivo,8912
51,2018,Federal,Judiciário,1982
51,2018,Federal,Legislativo,0
51,2018,Municipal,Executivo,121747
51,2018,Municipal,Legislativo,3217
51,2019,Estadual,Executivo,111601
51,2019,Estadual,Judiciário,7378
51,2019,Estadual,Legislativo,3286
51,2019,Federal,Executivo,9265
51,2019,Federal,Judiciário,1858
51,2019,Federal,Legislativo,0
51,2019,Municipal,Executivo,123246
51,2019,Municipal,Legislativo,3310
52,2012,Estadual,Executivo,125531
52,2012,Estadual,Judiciário,6358
52,2012,Estadual,Legislativo,5874
52,2012,Federal,Executivo,15020
52,2012,Federal,Judiciário,2894
52,2012,Federal,Legislativo,0
52,2012,Municipal,Executivo,205043
52,2012,Municipal,Legislativo,6822
52,2013,Estadual,Executivo,127237
52,2013,Estadual,Judiciário,6501
52,2013,Estadual,Legislativo,6928
52,2013,Federal,Executivo,15346
52,2013,Federal,Judiciário,2779
52,2013,Federal,Legislativo,0
52,2013,Municipal,Executivo,218242
52,2013,Municipal,Legislativo,6514
52,2014,Estadual,Executivo,130529
52,2014,Estadual,Judiciário,6644
52,2014,Estadual,Legislativo,6190
52,2014,Federal,Executivo,15757
52,2014,Federal,Judiciário,2965
52,2014,Federal,Legislativo,0
52,2014,Municipal,Executivo,198390
52,2014,Municipal,Legislativo,5831
52,2015,Estadual,Executivo,123662
52,2015,Estadual,Judiciário,6873
52,2015,Estadual,Legislativo,7035
52,2015,Federal,Executivo,16272
52,2015,Federal,Judiciário,2936
52,2015,Federal,Legislativo,0
52,2015,Municipal,Executivo,196535
52,2015,Municipal,Legislativo,5857
52,2016,Estadual,Executivo,119436
52,2016,Estadual,Judiciário,6782
52,2016,Estadual,Legislativo,5165
52,2016,Federal,Executivo,16048
52,2016,Federal,Judiciário,3225
52,2016,Federal,Legislativo,0
52,2016,Municipal,Executivo,194867
52,2016,Municipal,Legislativo,5806
52,2017,Estadual,Executivo,122773
52,2017,Estadual,Judiciário,6945
52,2017,Estadual,Legislativo,5791
52,2017,Federal,Executivo,16802
52,2017,Federal,Judiciário,3085
52,2017,Federal,Legislativo,0
52,2017,Municipal,Executivo,196171
52,2017,Municipal,Legislativo,6322
52,2018,Estadual,Executivo,121807
52,2018,Estadual,Judiciário,6792
52,2018,Estadual,Legislativo,5761
52,2018,Federal,Executivo,17030
52,2018,Federal,Judiciário,3164
52,2018,Federal,Legislativo,0
52,2018,Municipal,Executivo,175823
52,2018,Municipal,Legislativo,6414
52,2019,Estadual,Executivo,120439
52,2019,Estadual,Judiciário,7109
52,2019,Estadual,Legislativo,7638
52,2019,Federal,Executivo,16011
52,2019,Federal,Judiciário,2984
52,2019,Federal,Legislativo,0
52,2019,Municipal,Executivo,173079
52,2019,Municipal,Legislativo,6245
53,2012,Estadual,Executivo,135576
53,2012,Estadual,Judiciário,1734
53,2012,Estadual,Legislativo,2433
53,2012,Federal,Executivo,267554
53,2012,Federal,Judiciário,37361
53,2012,Federal,Legislativo,29474
53,2012,Municipal,Executivo,0
53,2012,Municipal,Legislativo,0
53,2013,Estadual,Executivo,144073
53,2013,Estadual,Judiciário,1840
53,2013,Estadual,Legislativo,2350
53,2013,Federal,Executivo,332872
53,2013,Federal,Judiciário,37878
53,2013,Federal,Legislativo,29890
53,2013,Municipal,Executivo,5
53,2013,Municipal,Legislativo,0
53,2014,Estadual,Executivo,147832
53,2014,Estadual,Judiciário,1813
53,2014,Estadual,Legislativo,1924
53,2014,Federal,Executivo,345373
53,2014,Federal,Judiciário,40220
53,2014,Federal,Legislativo,26673
53,2014,Municipal,Executivo,0
53,2014,Municipal,Legislativo,0
53,2015,Estadual,Executivo,143871
53,2015,Estadual,Judiciário,1929
53,2015,Estadual,Legislativo,2519
53,2015,Federal,Executivo,341064
53,2015,Federal,Judiciário,41005
53,2015,Federal,Legislativo,33137
53,2015,Municipal,Executivo,0
53,2015,Municipal,Legislativo,0
53,2016,Estadual,Executivo,132891
53,2016,Estadual,Judiciário,2021
53,2016,Estadual,Legislativo,2444
53,2016,Federal,Executivo,366304
53,2016,Federal,Judiciário,41305
53,2016,Federal,Legislativo,29649
53,2016,Municipal,Executivo,0
53,2016,Municipal,Legislativo,0
53,2017,Estadual,Executivo,126185
53,2017,Estadual,Judiciário,2100
53,2017,Estadual,Legislativo,2453
53,2017,Federal,Executivo,339207
53,2017,Federal,Judiciário,41975
53,2017,Federal,Legislativo,29819
53,2017,Municipal,Executivo,0
53,2017,Municipal,Legislativo,0
53,2018,Estadual,Executivo,129829
53,2018,Estadual,Judiciário,2167
53,2018,Estadual,Legislativo,2421
53,2018,Federal,Executivo,255431
53,2018,Federal,Judiciário,41071
53,2018,Federal,Legislativo,28709
53,2018,Municipal,Executivo,0
53,2018,Municipal,Legislativo,0
53,2019,Estadual,Executivo,130376
53,2019,Estadual,Judiciário,2095
53,2019,Estadual,Legislativo,2491
53,2019,Federal,Executivo,126332
53,2019,Federal,Judiciário,40833
53,2019,Federal,Legislativo,34639
53,2019,Municipal,Executivo,0
53,2019,Municipal,Legislativo,0
